stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
362,362,"Roosevelt & Independence","Roosevelt & Independence, Westbound, Northeast Corner",41.86633338,-87.71939103,0,,1
364,364,"Roosevelt & Springfield","Roosevelt & Springfield, Westbound, Northeast Corner",41.86629257,-87.72266503,0,,1
365,365,"Roosevelt & Pulaski","Roosevelt & Pulaski, Westbound, Northeast Corner",41.86626185,-87.72504652,0,,1
366,366,"Roosevelt & Karlov","Roosevelt & Karlov, Westbound, Northeast Corner",41.86621702,-87.72754883,0,,1
367,367,"Roosevelt & Keeler","Roosevelt & Keeler, Westbound, Northeast Corner",41.86619221,-87.72995813,0,,1
368,368,"Roosevelt & Kildare","Roosevelt & Kildare, Westbound, Northeast Corner",41.86613089,-87.73236299,0,,1
369,369,"Roosevelt & Kostner","Roosevelt & Kostner, Westbound, Northeast Corner",41.86611191,-87.73480342,0,,1
370,370,"Roosevelt & Kilbourn","Roosevelt & Kilbourn, Westbound, Northeast Corner",41.86607645,-87.73720821,0,,1
373,373,"Roosevelt & 47th Avenue","Roosevelt & 47th Avenue, Westbound, Northside of the Street",41.86602601,-87.74225929,0,,1
375,375,"Roosevelt & 49th Avenue","Roosevelt & 49th Avenue, Westbound, Northside of the Street",41.86594089,-87.74703541,0,,1
376,376,"Roosevelt & 50th Avenue","Roosevelt & 50th Avenue, Westbound, Northside of the Street",41.8659103,-87.74946854,0,,1
377,377,"Roosevelt & 51st Avenue","Roosevelt & 51st Avenue, Westbound, Northside of the Street",41.8658569,-87.7520362,0,,1
379,379,"5300 W Roosevelt","5300 W Roosevelt, Westbound, Northside of the Street",41.86582258,-87.75701849,0,,1
380,380,"Roosevelt & 54th Avenue","Roosevelt & 54th Avenue, Westbound, Northside of the Street",41.86577556,-87.75926685,0,,1
381,381,"5500 W Roosevelt","5500 W Roosevelt, Westbound, Northside of the Street",41.86572287,-87.76210458,0,,1
382,382,"Roosevelt & Central","Roosevelt & Central, Westbound, Northeast Corner",41.86567416,-87.7641751,0,,1
386,386,"Madison & Austin Terminal","Madison & Austin Terminal, Southbound, Bus Terminal",41.88032085,-87.77404879,0,,1
388,388,"Madison & Mayfield","Madison & Mayfield, Eastbound, Southwest Corner",41.880017,-87.77147809,0,,1
389,389,"Madison & Menard","Madison & Menard, Eastbound, Southwest Corner",41.88009561,-87.7699277,0,,1
390,390,"Madison & Waller","Madison & Waller, Eastbound, Southside of the Street",41.88011261,-87.7682207,0,,1
391,391,"Madison & Parkside","Madison & Parkside, Eastbound, Southwest Corner",41.88015461,-87.7666227,0,,1
394,394,"Madison & Lotus","Madison & Lotus, Eastbound, Southwest Corner",41.8802106,-87.7619247,0,,1
395,395,"Madison & Long","Madison & Long, Eastbound, Southside of the Street",41.88020766,-87.75997294,0,,1
396,396,"Madison & Lockwood","Madison & Lockwood, Eastbound, Southwest Corner",41.88025972,-87.75779544,0,,1
397,397,"Madison & Laramie","Madison & Laramie, Eastbound, Southwest Corner",41.88027785,-87.75526579,0,,1
402,402,"Madison & Kilpatrick","Madison & Kilpatrick, Eastbound, Southwest Corner",41.88045085,-87.74300378,0,,1
403,403,"Madison & Kenton","Madison & Kenton, Eastbound, Southwest Corner",41.88048285,-87.74071078,0,,1
406,406,"Madison & Kildare","Madison & Kildare, Eastbound, Southwest Corner",41.88053848,-87.73312988,0,,1
409,409,"Madison & Pulaski","Madison & Pulaski, Eastbound, Southwest Corner",41.88062207,-87.72582924,0,,1
412,412,"Madison & Central Park","Madison & Central Park, Eastbound, Southwest Corner",41.88081505,-87.71598028,0,,1
413,413,"Madison & St. Louis","Madison & St. Louis, Eastbound, Southwest Corner",41.88082173,-87.71382541,0,,1
415,415,"Madison & Spaulding","Madison & Spaulding, Eastbound, Southwest Corner",41.88089485,-87.70872777,0,,1
416,416,"Madison & Kedzie","Madison & Kedzie, Eastbound, Southwest Corner",41.88090985,-87.70633877,0,,1
417,417,"Madison & Albany","Madison & Albany, Eastbound, Southwest Corner",41.88095985,-87.70315277,0,,1
420,420,"Madison & California","Madison & California, Eastbound, Southeast Corner",41.88101643,-87.69601342,0,,1
421,421,"Madison & Washtenaw","Madison & Washtenaw, Eastbound, Southwest Corner",41.8810403,-87.69405377,0,,1
423,423,"Madison & Campbell","Madison & Campbell, Eastbound, Southwest Corner",41.88107037,-87.68898223,0,,1
425,425,"Madison & Oakley","Madison & Oakley, Eastbound, Southwest Corner",41.88113582,-87.68411573,0,,1
427,427,"Madison & Hoyne","Madison & Hoyne, Eastbound, Southwest Corner",41.88123985,-87.67929877,0,,1
428,428,"Madison & Damen","Madison & Damen, Eastbound, Southwest Corner",41.88126985,-87.67685576,0,,1
429,429,"Madison & United Center (1900 W)","Madison & United Center (1900 W), Eastbound, Southside of the Street",41.88130459,-87.6742524,0,,1
430,430,"Madison & Wood","Madison & Wood, Eastbound, Southwest Corner",41.88133626,-87.67186882,0,,1
431,431,"Madison & Paulina","Madison & Paulina, Eastbound, Southwest Corner",41.88137785,-87.66951876,0,,1
432,432,"Madison & Ashland","Madison & Ashland, Eastbound, Southwest Corner",41.88140246,-87.66700553,0,,1
435,435,"Madison & Throop","Madison & Throop, Eastbound, Southwest Corner",41.88153285,-87.65977076,0,,1
436,436,"Madison & Racine","Madison & Racine, Eastbound, Southwest Corner",41.88155285,-87.65733876,0,,1
437,437,"Madison & Aberdeen","Madison & Aberdeen, Eastbound, Southwest Corner",41.88161585,-87.65490276,0,,1
439,439,"Madison & Peoria","Madison & Peoria, Eastbound, Southwest Corner",41.8816856,-87.64984351,0,,1
440,440,"Halsted & Madison","Halsted & Madison, Northbound, Northeast Corner",41.88200785,-87.64728576,0,,1
442,442,"Washington & Jefferson","Washington & Jefferson, Eastbound, Southwest Corner",41.88311785,-87.64285375,0,,1
443,443,"Washington & Canal","Washington & Canal, Eastbound, Southwest Corner",41.88309185,-87.63998175,0,,1
445,445,"Washington & Franklin","Washington & Franklin, Eastbound, Southwest Corner",41.88313585,-87.63552175,0,,1
446,446,"Washington & Lasalle","Washington & Lasalle, Eastbound, Southwest Corner",41.88314485,-87.63263075,0,,1
448,448,"Washington & State","Washington & State, Eastbound, Southeast Corner",41.88317743,-87.6275027,0,,1
449,449,"Washington & Wabash","Washington & Wabash, Eastbound, Southeast Corner",41.88316685,-87.62597175,0,,1
450,450,"Madison & Wabash","Madison & Wabash, Westbound, Northeast Corner",41.88214785,-87.62597875,0,,1
455,455,"Madison & Clinton","Madison & Clinton, Westbound, Northeast Corner",41.8819552,-87.64104917,0,,1
456,456,"Madison & Jefferson","Madison & Jefferson, Westbound, Northwest Corner",41.88192248,-87.64284114,0,,1
458,458,"Madison & Peoria","Madison & Peoria, Westbound, Northeast Corner",41.88180785,-87.64948276,0,,1
459,459,"Madison & Morgan","Madison & Morgan, Westbound, Northeast Corner",41.88177485,-87.65183876,0,,1
460,460,"Madison & Aberdeen","Madison & Aberdeen, Westbound, Northeast Corner",41.88172985,-87.65420076,0,,1
462,462,"Madison & Throop","Madison & Throop, Westbound, Northeast Corner",41.88164785,-87.65948876,0,,1
463,463,"Madison & Loomis","Madison & Loomis, Westbound, Northeast Corner",41.88159485,-87.66204576,0,,1
464,464,"Madison & Laflin","Madison & Laflin, Westbound, Northside of the Street",41.88155585,-87.66449576,0,,1
465,465,"Madison & Ashland","Madison & Ashland, Westbound, Northeast Corner",41.88153085,-87.66657276,0,,1
466,466,"Madison & Paulina","Madison & Paulina, Westbound, Northeast Corner",41.88149785,-87.66911876,0,,1
468,468,"Madison & United Center (1900 W)","Madison & United Center (1900 W), Westbound, Northside of the Street",41.88142657,-87.67424314,0,,1
469,469,"Madison & Damen","Madison & Damen, Westbound, Northeast Corner",41.88140585,-87.67645376,0,,1
470,470,"Madison & Hoyne","Madison & Hoyne, Westbound, Northeast Corner",41.88134485,-87.67892876,0,,1
473,473,"Madison & Western","Madison & Western, Westbound, Northeast Corner",41.88124285,-87.68619877,0,,1
478,478,"Madison & Francisco","Madison & Francisco, Westbound, Northeast Corner",41.88111085,-87.69855777,0,,1
479,479,"Madison & Sacramento","Madison & Sacramento, Westbound, Northeast Corner",41.88109585,-87.70106777,0,,1
480,480,"Madison & Albany","Madison & Albany, Westbound, Northeast Corner",41.88105985,-87.70346277,0,,1
482,482,"Madison & Spaulding","Madison & Spaulding, Westbound, Northside of the Street",41.88099985,-87.70857777,0,,1
484,484,"Madison & St. Louis","Madison & St. Louis, Westbound, Northside of the Street",41.88095085,-87.71377777,0,,1
485,485,"Madison & Central Park","Madison & Central Park, Westbound, Northeast Corner",41.88093349,-87.71582539,0,,1
486,486,"Madison & Hamlin","Madison & Hamlin, Westbound, Northwest Corner",41.88087339,-87.72098393,0,,1
487,487,"Madison & Springfield","Madison & Springfield, Westbound, Northside of the Street",41.88081346,-87.72310928,0,,1
494,494,"Madison & Kenton","Madison & Kenton, Westbound, Northside of the Street",41.88065785,-87.74060378,0,,1
495,495,"Madison & Kilpatrick","Madison & Kilpatrick, Westbound, Northeast Corner",41.88063985,-87.74259578,0,,1
496,496,"Madison & Cicero","Madison & Cicero, Westbound, Northeast Corner",41.88061719,-87.7451286,0,,1
497,497,"Madison & Lamon","Madison & Lamon, Westbound, Northeast Corner",41.88057844,-87.74752428,0,,1
498,498,"Madison & Lavergne","Madison & Lavergne, Westbound, Northeast Corner",41.88055987,-87.75004459,0,,1
499,499,"Madison & Leclaire","Madison & Leclaire, Westbound, Northeast Corner",41.88050135,-87.75246815,0,,1
502,502,"Madison & Long","Madison & Long, Westbound, Northeast Corner",41.88041895,-87.75996977,0,,1
505,505,"Madison & Central","Madison & Central, Westbound, Northeast Corner",41.88036488,-87.76469751,0,,1
506,506,"Madison & Parkside","Madison & Parkside, Westbound, Northeast Corner",41.88031841,-87.76639465,0,,1
507,507,"Madison & Waller","Madison & Waller, Westbound, Northeast Corner",41.88029141,-87.76804165,0,,1
508,508,"Madison & Menard","Madison & Menard, Westbound, Northeast Corner",41.88027341,-87.76966665,0,,1
509,509,"Madison & Mayfield","Madison & Mayfield, Westbound, Northeast Corner",41.88023441,-87.7716668,0,,1
510,510,"Chicago & Austin Terminal","Chicago & Austin Terminal, Southbound, Bus Terminal",41.89493338,-87.774849,0,,1
515,515,"Chicago & Central","Chicago & Central, Eastbound, Southwest Corner",41.89479828,-87.76552971,0,,1
516,516,"Chicago & Pine","Chicago & Pine, Eastbound, Southwest Corner",41.89482085,-87.76368679,0,,1
518,518,"Chicago & Lockwood","Chicago & Lockwood, Eastbound, Southwest Corner",41.89486485,-87.75815779,0,,1
520,520,"Chicago & Leclaire","Chicago & Leclaire, Eastbound, Southwest Corner",41.89489985,-87.75325579,0,,1
522,522,"Chicago & Lamon","Chicago & Lamon, Eastbound, Southwest Corner",41.89492476,-87.74831155,0,,1
523,523,"Chicago & Cicero","Chicago & Cicero, Eastbound, Southwest Corner",41.89491352,-87.74594268,0,,1
524,524,"Chicago & Kilpatrick","Chicago & Kilpatrick, Eastbound, Southwest Corner",41.89498576,-87.74358055,0,,1
525,525,"Chicago & Kilbourn","Chicago & Kilbourn, Eastbound, Southside of the Street",41.89507405,-87.73840331,0,,1
527,527,"Chicago & Kildare","Chicago & Kildare, Eastbound, Southside of the Street",41.89516721,-87.73356787,0,,1
528,528,"Chicago & Keeler","Chicago & Keeler, Eastbound, Southside of the Street",41.89518804,-87.7310432,0,,1
529,529,"Chicago & Karlov","Chicago & Karlov, Eastbound, Southside of the Street",41.89523854,-87.72860506,0,,1
530,530,"Chicago & Pulaski","Chicago & Pulaski, Eastbound, Southwest Corner",41.89529755,-87.72621657,0,,1
531,531,"Chicago & Springfield","Chicago & Springfield, Eastbound, Southwest Corner",41.89535802,-87.7237095,0,,1
535,535,"Chicago & St. Louis","Chicago & St. Louis, Eastbound, Southwest Corner",41.8954139,-87.71398902,0,,1
537,537,"Chicago & Spaulding","Chicago & Spaulding, Eastbound, Southwest Corner",41.89541688,-87.70906678,0,,1
538,538,"Chicago & Kedzie","Chicago & Kedzie, Eastbound, Southwest Corner",41.89548208,-87.70669667,0,,1
540,540,"Chicago & Sacramento","Chicago & Sacramento, Eastbound, Southwest Corner",41.8955223,-87.70256275,0,,1
543,543,"Chicago & Grand","Chicago & Grand, Eastbound, Southeast Corner",41.8955674,-87.6991223,0,,1
544,544,"Chicago & California","Chicago & California, Eastbound, Southwest Corner",41.89558089,-87.69681202,0,,1
545,545,"Chicago & Washtenaw","Chicago & Washtenaw, Eastbound, Southwest Corner",41.89559929,-87.6943615,0,,1
547,547,"Chicago & Campbell","Chicago & Campbell, Eastbound, Southwest Corner",41.89563598,-87.68941975,0,,1
550,550,"Chicago & Leavitt","Chicago & Leavitt, Eastbound, Southwest Corner",41.89575645,-87.68207532,0,,1
551,551,"Chicago & Hoyne","Chicago & Hoyne, Eastbound, Southwest Corner",41.89579526,-87.6796031,0,,1
552,552,"Chicago & Damen","Chicago & Damen, Eastbound, Southwest Corner",41.89583864,-87.67719745,0,,1
553,553,"Chicago & Wolcott","Chicago & Wolcott, Eastbound, Southwest Corner",41.89587789,-87.67474831,0,,1
556,556,"Chicago & Ashland","Chicago & Ashland, Eastbound, Southwest Corner",41.8960009,-87.66747986,0,,1
557,557,"Chicago & Bishop","Chicago & Bishop, Eastbound, Southwest Corner",41.89605199,-87.6641516,0,,1
559,559,"Chicago & Elizabeth","Chicago & Elizabeth, Eastbound, Southwest Corner",41.89612957,-87.65956623,0,,1
561,561,"Chicago & Milwaukee (Blue Line)","Chicago & Milwaukee (Blue Line), Eastbound, Southwest Corner",41.89620469,-87.65554887,0,,1
572,572,"Chicago & Franklin (Brown line)","Chicago & Franklin (Brown line), Eastbound, Southwest Corner",41.89648162,-87.63591812,0,,1
574,574,"Chicago & LaSalle","Chicago & LaSalle, Eastbound, Southwest Corner",41.89652555,-87.63295789,0,,1
580,580,"Chicago & Michigan","Chicago & Michigan, Eastbound, Southwest Corner",41.8966687,-87.62453585,0,,1
582,582,"Chicago & Fairbanks","Chicago & Fairbanks, Eastbound, Southwest Corner",41.89672386,-87.62053575,0,,1
584,584,"Fairbanks & Huron","Fairbanks & Huron, Southbound, Northwest Corner",41.89513486,-87.62038075,0,,1
587,587,"Fairbanks & Ohio","Fairbanks & Ohio, Southbound, Southwest Corner",41.89234786,-87.62038575,0,,1
589,589,"Grand & McClurg","Grand & McClurg, Westbound, Northwest Corner",41.8919258,-87.61799011,0,,1
590,590,"Grand & Fairbanks/Columbus","Grand & Fairbanks/Columbus, Westbound, Northeast Corner",41.89186986,-87.62001475,0,,1
593,593,"Fairbanks & Erie","Fairbanks & Erie, Northbound, Southeast Corner",41.89408886,-87.62022975,0,,1
595,595,"Fairbanks & Superior","Fairbanks & Superior, Northbound, Southeast Corner",41.89569686,-87.62029075,0,,1
596,596,"Fairbanks & Chicago","Fairbanks & Chicago, Northbound, Southeast Corner",41.89665286,-87.62031675,0,,1
597,597,"Chicago & Mies Van Der Rohe","Chicago & Mies Van Der Rohe, Westbound, Northeast Corner",41.89684602,-87.62171442,0,,1
599,599,"Chicago & Michigan","Chicago & Michigan, Westbound, Northwest Corner",41.89680823,-87.62449911,0,,1
601,601,"Chicago & State (Red Line)","Chicago & State (Red Line), Westbound, Northeast Corner",41.89674889,-87.62802819,0,,1
618,618,"Chicago & Racine","Chicago & Racine, Westbound, Northeast Corner",41.89631654,-87.65740396,0,,1
621,621,"Chicago & Greenview","Chicago & Greenview, Westbound, Northeast Corner",41.89620485,-87.66469676,0,,1
622,622,"Chicago & Ashland","Chicago & Ashland, Westbound, Northeast Corner",41.89615926,-87.66708492,0,,1
625,625,"Chicago & Wolcott","Chicago & Wolcott, Westbound, Northeast Corner",41.8960386,-87.67449577,0,,1
631,631,"Chicago & Campbell","Chicago & Campbell, Westbound, Northeast Corner",41.89580432,-87.689164,0,,1
633,633,"Chicago & Washtenaw","Chicago & Washtenaw, Westbound, Northeast Corner",41.89575737,-87.69416359,0,,1
634,634,"Chicago & California","Chicago & California, Westbound, Northeast Corner",41.895738,-87.69658078,0,,1
636,636,"Chicago & Grand","Chicago & Grand, Westbound, Northeast Corner",41.89571406,-87.69975158,0,,1
638,638,"Chicago & Sacramento","Chicago & Sacramento, Westbound, Northwest Corner",41.89567444,-87.7026472,0,,1
641,641,"Chicago & Spaulding","Chicago & Spaulding, Westbound, Northeast Corner",41.89561861,-87.7087673,0,,1
643,643,"Chicago & St. Louis","Chicago & St. Louis, Westbound, Northeast Corner",41.89556983,-87.71376902,0,,1
644,644,"Chicago & Central Park","Chicago & Central Park, Westbound, Northeast Corner",41.89554786,-87.71621107,0,,1
647,647,"Chicago & Springfield","Chicago & Springfield, Westbound, Northeast Corner",41.89549515,-87.72350651,0,,1
648,648,"Chicago & Pulaski","Chicago & Pulaski, Westbound, Northeast Corner",41.89545248,-87.72590695,0,,1
649,649,"Chicago & Karlov","Chicago & Karlov, Westbound, Northeast Corner",41.89538584,-87.72843492,0,,1
650,650,"Chicago & Keeler","Chicago & Keeler, Westbound, Northeast Corner",41.89536187,-87.73090956,0,,1
651,651,"Chicago & Kildare","Chicago & Kildare, Westbound, Northeast Corner",41.89532077,-87.73335446,0,,1
653,653,"Chicago & Kilbourn","Chicago & Kilbourn, Westbound, Northeast Corner",41.89522801,-87.73830492,0,,1
654,654,"Chicago & Kilpatrick","Chicago & Kilpatrick, Westbound, Northeast Corner",41.89513797,-87.74342006,0,,1
656,656,"Chicago & Lamon","Chicago & Lamon, Westbound, Northeast Corner",41.89505781,-87.74809623,0,,1
658,658,"Chicago & Leclaire","Chicago & Leclaire, Westbound, Northeast Corner",41.89504289,-87.75310502,0,,1
659,659,"Chicago & Laramie","Chicago & Laramie, Westbound, Northeast Corner",41.89503003,-87.75543937,0,,1
660,660,"Chicago & Lockwood","Chicago & Lockwood, Westbound, Northeast Corner",41.8950092,-87.75797067,0,,1
662,662,"Chicago & Pine","Chicago & Pine, Westbound, Northeast Corner",41.89490718,-87.76346686,0,,1
668,668,"Grand & Nordica Terminal","Grand & Nordica Terminal, Southbound, Bus Terminal",41.92385977,-87.8019919,0,,1
669,669,"Grand & Sayre","Grand & Sayre, Eastbound, Southwest Corner",41.92350485,-87.8008568,0,,1
670,670,"Grand & Newland","Grand & Newland, Eastbound, Southwest Corner",41.92351985,-87.7990238,0,,1
671,671,"Grand & Newcastle","Grand & Newcastle, Eastbound, Southwest Corner",41.92353385,-87.7971948,0,,1
672,672,"Grand & Oak Park","Grand & Oak Park, Eastbound, Southwest Corner",41.92352604,-87.79541961,0,,1
677,677,"Grand & Mobile","Grand & Mobile, Eastbound, Southwest Corner",41.92187085,-87.7830658,0,,1
680,680,"Grand & Austin","Grand & Austin, Eastbound, Southwest Corner",41.92049885,-87.7757188,0,,1
